customer_id,months_active,logins_per_month,support_tickets,plan,ltv,is_churned,nps_score
F2416,29.0,119.0,3.0,Enterprise,9150.56,0,9
F2417,15.0,35.0,3.0,Professional,5463.65,0,0
F2418,6.0,17.0,4.0,Starter,1094.49,0,1
F2419,1.0,19.0,3.0,Starter,1588.53,0,3
F2420,6.0,47.0,4.0,Professional,1687.77,0,3
F2421,,11.0,11.0,Starter,1583.61,1,4
F2422,2.0,16.0,13.0,Starter,1089.67,1,3
F2423,1.0,54.0,2.0,Professional,3908.44,0,5
F2424,5.0,88.0,1.0,Professional,7774.99,0,5
F2425,3.0,18.0,7.0,Starter,404.23,0,5
F2426,20.0,152.0,1.0,Enterprise,22615.78,0,8
F2427,10.0,21.0,6.0,Starter,709.86,1,4
F2428,30.0,80.0,0.0,Enterprise,22242.13,0,8
F2429,3.0,9.0,7.0,Starter,1149.32,1,5
F2430,17.0,118.0,1.0,Enterprise,10415.1,0,8
F2431,1.0,76.0,5.0,Professional,5797.38,1,9
F2432,7.0,177.0,2.0,Enterprise,25131.0,0,7
F2433,6.0,105.0,1.0,Enterprise,28775.62,0,6
F2434,16.0,15.0,10.0,Starter,272.25,1,1
F2435,19.0,143.0,0.0,Enterprise,16025.98,0,6
F2436,9.0,53.0,2.0,Professional,5725.72,0,0
F2437,18.0,96.0,5.0,Professional,2388.75,1,7
F2438,3.0,1.0,4.0,Starter,1387.44,0,6
F2439,16.0,,7.0,Professional,1883.67,0,3
F2440,,21.0,8.0,Starter,736.37,1,5
F2441,1.0,83.0,4.0,Professional,7003.62,0,6
F2442,4.0,56.0,2.0,Professional,6532.89,0,6
F2443,5.0,77.0,2.0,Professional,5690.94,0,7
F2444,43.0,112.0,1.0,Enterprise,31502.38,0,7
F2445,7.0,34.0,0.0,Professional,6110.25,1,10
F2446,1.0,5.0,6.0,Starter,1086.81,0,6
F2447,1.0,0.0,4.0,Starter,1961.46,0,2
F2448,6.0,10.0,5.0,Starter,1420.23,0,1
F2449,16.0,18.0,6.0,Starter,1242.6,1,3
F2450,6.0,12.0,7.0,Starter,,1,4
F2451,24.0,16.0,1.0,Starter,,1,6
F2452,36.0,157.0,2.0,Enterprise,15984.15,0,7
F2453,1.0,42.0,3.0,Professional,1559.93,0,6
F2454,6.0,38.0,7.0,Starter,473.81,0,1
F2455,3.0,73.0,4.0,Professional,2211.86,0,6
F2456,7.0,13.0,9.0,Starter,706.09,1,3
F2457,5.0,49.0,7.0,Professional,6868.21,0,9
F2458,6.0,29.0,1.0,Professional,5734.94,0,2
F2459,15.0,54.0,7.0,Professional,2598.37,0,8
F2460,4.0,0.0,3.0,Professional,6627.34,1,2
F2461,38.0,157.0,1.0,Enterprise,21613.94,0,7
F2462,17.0,35.0,1.0,Enterprise,21843.29,0,6
F2463,21.0,56.0,1.0,Professional,3853.73,0,6
F2464,6.0,26.0,7.0,Professional,7120.01,0,0
F2465,13.0,37.0,8.0,Professional,,1,3
F2466,1.0,9.0,7.0,Starter,278.87,1,4
F2467,4.0,103.0,3.0,Professional,3467.74,0,6
F2468,1.0,3.0,8.0,Starter,,1,4
F2469,8.0,77.0,3.0,Professional,5774.28,0,5
F2470,3.0,84.0,4.0,Professional,2722.11,0,9
F2471,1.0,0.0,8.0,Starter,312.39,0,4
F2472,17.0,101.0,1.0,Enterprise,25843.38,0,9
F2473,19.0,164.0,2.0,Enterprise,26262.17,0,8
F2474,3.0,22.0,5.0,Professional,3879.97,1,3
F2475,11.0,84.0,5.0,Professional,6978.21,0,7
F2476,21.0,119.0,1.0,Enterprise,34411.54,0,7
F2477,6.0,14.0,7.0,Starter,490.73,0,3
F2478,7.0,56.0,0.0,Professional,5250.95,0,6
F2479,3.0,18.0,6.0,Starter,,1,1
F2480,2.0,31.0,3.0,Professional,6134.85,1,2
F2481,6.0,12.0,7.0,Starter,887.14,0,5
F2482,9.0,131.0,1.0,Enterprise,13218.27,0,7
F2483,23.0,125.0,3.0,Enterprise,28309.99,0,7
F2484,5.0,18.0,5.0,Starter,1640.23,0,4
F2485,17.0,37.0,5.0,Professional,2222.58,0,5
F2486,21.0,138.0,,Enterprise,9106.89,0,8
F2487,5.0,58.0,3.0,Professional,3671.51,0,5
F2488,44.0,72.0,1.0,Enterprise,24901.74,0,8
F2489,1.0,,3.0,Professional,6657.23,0,4
F2490,8.0,32.0,3.0,Professional,5049.41,0,6
F2491,12.0,5.0,5.0,Starter,1203.42,1,6
F2492,17.0,10.0,9.0,Starter,1619.73,1,0
F2493,7.0,70.0,3.0,Professional,4937.48,0,7
F2494,6.0,39.0,1.0,Professional,5472.5,0,5
F2495,29.0,60.0,4.0,Professional,4855.41,0,7
F2496,11.0,56.0,4.0,Professional,7222.98,0,6
F2497,1.0,35.0,2.0,Professional,3030.86,0,5
F2498,35.0,109.0,2.0,Enterprise,15127.83,0,8
F2499,24.0,145.0,3.0,Enterprise,11454.96,0,9
F2500,4.0,58.0,3.0,Professional,6826.53,0,6
F2501,42.0,136.0,,Enterprise,19117.99,0,8
F2502,17.0,86.0,3.0,Professional,3761.31,1,5
F2503,10.0,65.0,4.0,Professional,7878.77,0,9
F2504,20.0,62.0,1.0,Enterprise,33023.69,0,9
F2505,5.0,17.0,6.0,Starter,1946.78,0,4
F2506,3.0,8.0,9.0,Starter,370.37,0,3
F2507,18.0,174.0,4.0,Enterprise,32063.8,0,9
F2508,34.0,64.0,2.0,Professional,3636.61,0,4
F2509,16.0,102.0,0.0,Enterprise,8341.73,0,6
F2510,8.0,136.0,0.0,Enterprise,18565.06,0,8
F2511,6.0,15.0,4.0,Starter,1067.47,1,6
F2512,8.0,68.0,0.0,Enterprise,10921.95,0,10
F2513,3.0,76.0,1.0,Professional,4994.9,0,5
F2514,17.0,44.0,4.0,Professional,6826.51,0,6
F2515,5.0,90.0,3.0,Professional,3954.73,0,7
F2516,22.0,116.0,0.0,Enterprise,17521.41,0,8
F2517,5.0,29.0,4.0,Starter,743.74,1,5
F2518,1.0,65.0,1.0,Professional,7500.11,1,5
F2519,5.0,79.0,2.0,Professional,1816.93,0,8
F2520,8.0,42.0,3.0,Professional,,0,7
F2521,18.0,63.0,,Professional,3219.9,1,7
F2522,2.0,0.0,10.0,Starter,1798.23,1,3
F2523,12.0,13.0,7.0,Starter,282.5,1,7
F2524,5.0,17.0,0.0,Professional,4174.38,0,6
F2525,23.0,85.0,1.0,Enterprise,18984.04,0,8
F2526,1.0,6.0,10.0,Starter,1787.95,1,2
F2527,10.0,21.0,3.0,Starter,509.44,1,3
F2528,19.0,115.0,0.0,Enterprise,25412.18,0,8
F2529,1.0,15.0,11.0,Starter,355.37,0,2
F2530,47.0,114.0,1.0,Enterprise,33757.34,0,8
F2531,2.0,82.0,0.0,Professional,5354.6,0,5
F2532,26.0,120.0,2.0,Enterprise,24908.93,1,8
F2533,10.0,17.0,7.0,Starter,924.17,1,1
F2534,7.0,9.0,5.0,Starter,750.34,1,3
F2535,13.0,83.0,4.0,Professional,2882.4,0,5
F2536,11.0,156.0,1.0,Enterprise,24307.67,0,8
F2537,6.0,54.0,6.0,Professional,7704.65,0,8
F2538,1.0,9.0,4.0,Starter,,1,8
F2539,3.0,14.0,2.0,Professional,7240.52,0,0
F2540,5.0,33.0,7.0,Professional,2467.05,0,3
F2541,1.0,0.0,3.0,Professional,7584.82,0,5
F2542,29.0,32.0,3.0,Professional,3778.16,0,7
F2543,19.0,130.0,1.0,Enterprise,18252.63,0,8
F2544,6.0,53.0,2.0,Professional,4508.47,1,7
F2545,1.0,38.0,3.0,Starter,1464.66,1,3
F2546,9.0,45.0,4.0,Professional,6177.75,0,5
F2547,5.0,10.0,10.0,Starter,1011.22,0,7
F2548,,81.0,6.0,Professional,4900.49,0,6
F2549,30.0,6.0,3.0,Professional,1695.07,0,3
F2550,10.0,0.0,6.0,Starter,678.16,0,6
F2551,6.0,21.0,9.0,Starter,757.43,1,1
F2552,6.0,13.0,5.0,Starter,1161.58,0,1
F2553,19.0,114.0,3.0,Enterprise,23074.09,0,9
F2554,45.0,91.0,3.0,Enterprise,27167.29,0,9
F2555,2.0,17.0,5.0,Starter,1462.35,0,4
F2556,23.0,95.0,1.0,Enterprise,14350.69,0,7
F2557,5.0,56.0,3.0,Professional,6506.22,0,5
F2558,1.0,3.0,5.0,Starter,137.25,1,3
F2559,11.0,13.0,7.0,Starter,,1,2
F2560,2.0,105.0,4.0,Professional,2163.4,0,8
F2561,9.0,44.0,2.0,Professional,6242.71,0,3
F2562,5.0,51.0,1.0,Professional,4926.27,0,6
F2563,1.0,12.0,5.0,Starter,930.78,1,6
F2564,2.0,16.0,5.0,Starter,1412.27,0,4
F2565,3.0,66.0,2.0,Professional,,1,8
F2566,5.0,17.0,10.0,Starter,524.59,1,5
F2567,14.0,17.0,5.0,Starter,1271.24,1,4
F2568,1.0,13.0,1.0,Starter,1709.71,0,4
F2569,23.0,123.0,0.0,Enterprise,18289.91,1,9
F2570,22.0,113.0,0.0,Enterprise,14986.56,0,8
F2571,10.0,9.0,3.0,Professional,4871.79,0,3
F2572,21.0,198.0,0.0,Enterprise,24802.51,0,9
F2573,17.0,22.0,5.0,Starter,898.2,1,6
F2574,12.0,30.0,6.0,Professional,7198.62,1,6
F2575,12.0,17.0,5.0,Starter,,1,2
F2576,7.0,21.0,3.0,Professional,1732.85,0,2
F2577,23.0,105.0,0.0,Enterprise,14022.46,0,8
F2578,6.0,,4.0,Professional,4429.21,1,3
F2579,9.0,53.0,1.0,Professional,6035.22,0,3
F2580,1.0,15.0,1.0,Professional,2928.39,0,5
F2581,1.0,18.0,5.0,Starter,1954.89,1,2
F2582,21.0,140.0,2.0,Enterprise,16601.07,0,8
F2583,4.0,34.0,4.0,Professional,4961.12,0,5
F2584,5.0,59.0,4.0,Professional,1623.28,0,4
F2585,12.0,33.0,3.0,Professional,7251.79,0,2
F2586,9.0,67.0,3.0,Professional,6627.43,0,4
F2587,1.0,8.0,5.0,Starter,471.37,0,2
F2588,5.0,74.0,1.0,Professional,7566.04,1,3
F2589,1.0,0.0,8.0,Starter,700.1,1,3
F2590,33.0,29.0,6.0,Professional,5999.21,0,0
F2591,35.0,86.0,1.0,Enterprise,30112.36,0,8
F2592,28.0,126.0,0.0,Enterprise,28004.69,0,8
F2593,6.0,68.0,4.0,Professional,7464.29,0,4
F2594,1.0,62.0,3.0,Professional,7117.79,0,6
F2595,1.0,9.0,7.0,Starter,1989.76,1,1
F2596,16.0,0.0,5.0,Professional,2686.97,0,3
F2597,,15.0,5.0,Starter,679.05,1,3
F2598,24.0,74.0,5.0,Professional,5635.47,0,0
F2599,9.0,41.0,2.0,Starter,1492.79,0,5
F2600,5.0,10.0,6.0,Starter,1115.75,0,7
F2601,1.0,38.0,1.0,Professional,1980.53,0,5
F2602,7.0,18.0,8.0,Starter,1699.03,1,3
F2603,18.0,48.0,4.0,Professional,7745.68,1,3
F2604,8.0,27.0,10.0,Starter,870.48,0,1
F2605,3.0,6.0,9.0,Starter,527.14,1,4
F2606,2.0,48.0,6.0,Professional,1625.54,0,4
F2607,9.0,23.0,7.0,Starter,550.87,0,6
F2608,6.0,18.0,3.0,Starter,1429.85,1,1
F2609,39.0,84.0,1.0,Professional,7425.33,0,0
F2610,1.0,10.0,5.0,Starter,277.67,1,1
F2611,15.0,157.0,0.0,Enterprise,22938.0,0,7
F2612,16.0,0.0,7.0,Starter,1421.51,0,0
F2613,5.0,0.0,6.0,Starter,625.12,0,2
F2614,23.0,86.0,3.0,Professional,5204.33,0,4
F2615,,15.0,2.0,Starter,1458.97,1,2
F2616,6.0,24.0,4.0,Starter,1691.67,1,0
F2617,1.0,57.0,3.0,Professional,4441.25,1,4
F2618,2.0,14.0,3.0,Starter,1520.93,1,4
F2619,14.0,80.0,1.0,Enterprise,16148.14,0,8
F2620,13.0,14.0,11.0,Starter,504.79,0,4
F2621,1.0,89.0,3.0,Professional,2717.54,0,4
F2622,,121.0,1.0,Enterprise,17689.56,0,8
F2623,6.0,72.0,2.0,Professional,1733.22,0,6
F2624,13.0,139.0,1.0,Enterprise,15640.78,0,7
F2625,16.0,29.0,0.0,Professional,5739.45,0,8
F2626,12.0,,0.0,Enterprise,25493.81,0,9
F2627,5.0,11.0,6.0,Starter,239.75,1,5
F2628,11.0,48.0,1.0,Professional,3368.2,0,6
F2629,2.0,107.0,3.0,Professional,5202.12,1,1
F2630,13.0,69.0,3.0,Professional,3570.59,1,6
F2631,13.0,39.0,3.0,Professional,4216.92,1,5
F2632,3.0,56.0,3.0,Professional,6133.27,0,5
F2633,3.0,15.0,8.0,Starter,117.61,1,1
F2634,1.0,31.0,4.0,Starter,625.15,1,4
F2635,2.0,55.0,2.0,Professional,2425.42,1,3
F2636,1.0,110.0,4.0,Professional,2329.46,0,6
F2637,,81.0,,Enterprise,33894.09,0,9
F2638,14.0,54.0,2.0,Professional,3947.64,0,5
F2639,37.0,97.0,1.0,Enterprise,22231.39,0,9
F2640,2.0,42.0,1.0,Professional,6269.84,0,0
F2641,4.0,10.0,8.0,Starter,190.15,1,5
F2642,1.0,7.0,6.0,Starter,557.94,1,1
F2643,4.0,98.0,7.0,Professional,6908.96,0,8
F2644,11.0,90.0,1.0,Professional,7102.94,1,7
F2645,4.0,19.0,7.0,Starter,808.61,1,4
F2646,4.0,43.0,4.0,Professional,3936.6,0,5
F2647,36.0,99.0,0.0,Enterprise,28436.22,0,7
F2648,1.0,73.0,1.0,Professional,3417.96,0,5
F2649,,62.0,0.0,Professional,2261.11,1,8
F2650,1.0,51.0,3.0,Professional,3173.98,0,6
F2651,6.0,20.0,5.0,Starter,835.95,1,1
F2652,25.0,77.0,0.0,Professional,1839.33,0,3
F2653,3.0,51.0,1.0,Professional,4611.42,0,8
F2654,2.0,7.0,5.0,Starter,1506.01,0,4
F2655,8.0,21.0,2.0,Professional,4839.34,1,0
F2656,21.0,61.0,5.0,Professional,1967.32,0,2
F2657,7.0,185.0,0.0,Enterprise,19884.04,1,7
F2658,21.0,86.0,2.0,Enterprise,27140.42,0,6
F2659,2.0,25.0,8.0,Starter,210.38,1,3
F2660,12.0,38.0,2.0,Professional,1889.01,1,10
F2661,3.0,43.0,4.0,Professional,3908.91,0,2
F2662,24.0,147.0,1.0,Enterprise,13264.03,0,0
F2663,2.0,12.0,10.0,Starter,1876.08,1,6
F2664,19.0,61.0,1.0,Professional,5278.73,0,7
F2665,13.0,60.0,4.0,Professional,3367.62,1,5
F2666,1.0,8.0,6.0,Starter,1439.08,1,3
F2667,1.0,23.0,4.0,Starter,812.37,0,0
F2668,2.0,53.0,8.0,Professional,2358.75,0,5
F2669,25.0,20.0,2.0,Professional,3042.01,1,6
F2670,4.0,6.0,4.0,Starter,1321.22,0,6
F2671,7.0,0.0,5.0,Professional,1837.19,1,4
F2672,9.0,56.0,0.0,Professional,3272.48,0,5
F2673,4.0,87.0,1.0,Professional,2854.02,0,0
F2674,8.0,4.0,5.0,Starter,482.16,1,4
F2675,45.0,137.0,2.0,Enterprise,26434.59,0,9
F2676,8.0,19.0,6.0,Starter,1669.05,1,0
F2677,22.0,36.0,4.0,Professional,,1,3
F2678,7.0,30.0,11.0,Starter,1326.88,0,4
F2679,1.0,12.0,7.0,Starter,1841.26,1,2
F2680,1.0,105.0,4.0,Professional,1879.55,0,8
F2681,,0.0,5.0,Starter,418.22,1,3
F2682,17.0,111.0,0.0,Enterprise,19188.99,0,6
F2683,6.0,13.0,6.0,Starter,807.66,1,3
F2684,2.0,53.0,3.0,Professional,4217.34,0,6
F2685,,22.0,1.0,Starter,492.26,0,4
F2686,3.0,48.0,5.0,Starter,384.06,1,2
F2687,6.0,19.0,4.0,Starter,1067.47,1,2
F2688,1.0,55.0,7.0,Professional,,0,4
F2689,5.0,27.0,3.0,Professional,4047.8,0,5
F2690,6.0,7.0,3.0,Professional,1781.8,0,4
F2691,7.0,84.0,4.0,Professional,6090.09,0,7
F2692,17.0,41.0,6.0,Professional,3392.18,0,4
F2693,1.0,,9.0,Starter,565.68,1,4
F2694,16.0,76.0,3.0,Professional,3607.68,0,6
F2695,22.0,130.0,1.0,Enterprise,27543.02,0,9
F2696,12.0,64.0,6.0,Professional,6822.33,0,8
F2697,5.0,65.0,1.0,Professional,5322.36,1,7
F2698,1.0,8.0,2.0,Starter,712.71,0,4
F2699,10.0,11.0,2.0,Professional,3518.11,0,3
F2700,7.0,41.0,3.0,Professional,2308.0,0,3
F2701,10.0,54.0,5.0,Professional,7566.46,0,4
F2702,14.0,100.0,2.0,Enterprise,25229.76,0,9
F2703,4.0,2.0,9.0,Starter,151.25,0,0
F2704,1.0,7.0,8.0,Starter,1358.5,1,5
F2705,5.0,80.0,5.0,Professional,4406.5,1,8
F2706,26.0,142.0,0.0,Enterprise,34259.07,0,7
F2707,5.0,16.0,2.0,Starter,1656.23,0,4
F2708,1.0,20.0,8.0,Starter,,1,3
F2709,3.0,3.0,8.0,Starter,1468.21,1,3
F2710,1.0,7.0,6.0,Starter,1022.58,1,2
F2711,12.0,62.0,0.0,Professional,2715.79,1,8
F2712,2.0,29.0,6.0,Professional,6041.81,0,6
F2713,11.0,16.0,7.0,Starter,1140.04,0,4
F2714,5.0,23.0,2.0,Professional,,0,4
F2715,1.0,0.0,4.0,Starter,1328.52,0,5
F2716,2.0,22.0,11.0,Starter,1306.48,1,1
F2717,5.0,80.0,4.0,Professional,2436.55,1,6
F2718,13.0,101.0,0.0,Enterprise,17422.67,0,8
F2719,37.0,74.0,2.0,Enterprise,23819.27,0,8
F2720,1.0,0.0,6.0,Starter,363.69,1,4
F2721,22.0,175.0,1.0,Enterprise,31023.53,0,8
F2722,5.0,57.0,3.0,Professional,1678.66,0,5
F2723,4.0,39.0,1.0,Professional,2168.44,0,6
F2724,13.0,45.0,3.0,Professional,2254.69,0,6
F2725,22.0,7.0,7.0,Professional,4932.7,1,6
F2726,7.0,21.0,4.0,Starter,1278.22,1,4
F2727,2.0,35.0,6.0,Starter,867.11,0,0
F2728,6.0,7.0,4.0,Starter,648.47,0,3
F2729,1.0,38.0,2.0,Starter,1637.7,1,4
F2730,1.0,52.0,3.0,Professional,1943.86,0,6
F2731,4.0,96.0,4.0,Professional,3321.9,0,7
F2732,16.0,62.0,2.0,Professional,1754.25,0,7
F2733,1.0,18.0,7.0,Starter,,0,2
F2734,35.0,175.0,1.0,Enterprise,17541.26,0,8
F2735,24.0,143.0,2.0,Enterprise,13260.24,0,8
F2736,10.0,64.0,3.0,Professional,3244.38,0,5
F2737,22.0,,1.0,Enterprise,30165.57,0,8
F2738,11.0,17.0,3.0,Professional,2559.37,1,7
F2739,39.0,133.0,1.0,Enterprise,29066.3,0,8
F2740,8.0,29.0,7.0,Starter,1382.6,0,6
F2741,16.0,58.0,3.0,Professional,3621.9,0,6
F2742,2.0,9.0,7.0,Starter,1138.46,1,2
F2743,1.0,0.0,7.0,Starter,944.43,1,3
F2744,1.0,7.0,8.0,Starter,343.95,1,5
F2745,6.0,58.0,3.0,Professional,7396.7,1,2
F2746,12.0,,3.0,Professional,5202.52,0,3
F2747,4.0,30.0,4.0,Professional,7221.56,0,6
F2748,4.0,14.0,7.0,Starter,1665.27,0,5
F2749,13.0,163.0,3.0,Enterprise,10153.95,1,9
F2750,13.0,72.0,1.0,Professional,2847.26,1,5
F2751,4.0,62.0,4.0,Professional,2444.2,0,8
F2752,3.0,59.0,2.0,Professional,6900.07,0,6
F2753,3.0,20.0,,Starter,1738.65,1,1
F2754,8.0,13.0,8.0,Starter,1103.15,0,3
F2755,20.0,107.0,1.0,Enterprise,10812.81,0,7
F2756,2.0,22.0,7.0,Starter,357.67,1,5
F2757,6.0,49.0,4.0,Professional,6788.07,0,5
F2758,23.0,84.0,0.0,Enterprise,33088.13,0,7
F2759,19.0,91.0,1.0,Professional,2796.59,0,3
F2760,2.0,0.0,8.0,Starter,121.16,1,3
F2761,1.0,30.0,6.0,Starter,728.81,0,1
F2762,2.0,20.0,6.0,Starter,,0,2
F2763,2.0,30.0,2.0,Professional,6881.84,0,6
F2764,3.0,55.0,0.0,Professional,4694.83,0,3
F2765,7.0,10.0,4.0,Starter,1319.54,0,5
F2766,30.0,144.0,0.0,Enterprise,19110.09,0,9
F2767,8.0,74.0,4.0,Professional,3745.8,1,3
F2768,7.0,19.0,9.0,Starter,522.18,1,3
F2769,1.0,73.0,3.0,Professional,6508.46,0,7
F2770,7.0,52.0,3.0,Professional,6021.06,0,5
F2771,9.0,32.0,,Starter,785.39,0,1
F2772,3.0,27.0,8.0,Starter,710.12,0,3
F2773,16.0,105.0,3.0,Enterprise,8033.56,0,7
F2774,4.0,75.0,3.0,Professional,1913.09,0,8
F2775,1.0,73.0,3.0,Professional,5551.16,0,7
F2776,8.0,48.0,2.0,Professional,4844.95,1,5
F2777,14.0,11.0,6.0,Starter,926.13,1,4
F2778,1.0,27.0,8.0,Starter,1672.25,0,1
F2779,2.0,54.0,1.0,Professional,4775.34,0,4
F2780,13.0,,5.0,Starter,830.54,1,7
F2781,1.0,29.0,5.0,Starter,406.39,0,4
F2782,30.0,196.0,2.0,Enterprise,30158.58,0,9
F2783,6.0,104.0,2.0,Enterprise,,0,8
F2784,5.0,49.0,3.0,Professional,2100.99,0,8
F2785,26.0,122.0,0.0,Enterprise,25520.26,0,6
F2786,1.0,15.0,3.0,Starter,907.63,1,3
F2787,33.0,131.0,0.0,Enterprise,29907.43,0,10
F2788,1.0,10.0,8.0,Starter,1845.94,1,5
F2789,36.0,82.0,1.0,Enterprise,24212.58,0,0
F2790,45.0,172.0,0.0,Enterprise,27753.55,0,8
F2791,3.0,70.0,2.0,Professional,1867.84,1,0
F2792,17.0,107.0,0.0,Enterprise,23126.9,0,7
F2793,15.0,65.0,3.0,Professional,6409.71,1,3
F2794,11.0,33.0,6.0,Starter,1043.85,0,5
F2795,36.0,35.0,2.0,Professional,5358.08,0,7
F2796,2.0,60.0,3.0,Professional,7343.16,0,5
F2797,10.0,1.0,3.0,Starter,476.39,0,5
F2798,3.0,52.0,1.0,Professional,,0,6
F2799,32.0,138.0,1.0,Enterprise,26647.38,0,9
F2800,1.0,3.0,3.0,Starter,1663.41,1,5
F2801,5.0,50.0,2.0,Professional,7028.19,0,3
F2802,40.0,143.0,1.0,Enterprise,25324.4,0,8
F2803,29.0,137.0,1.0,Enterprise,30496.76,0,0
F2804,12.0,85.0,1.0,Enterprise,26917.93,0,8
F2805,13.0,64.0,5.0,Professional,2067.95,1,7
F2806,14.0,136.0,0.0,Enterprise,28575.17,1,7
F2807,19.0,57.0,2.0,Professional,2665.84,1,5
F2808,4.0,25.0,5.0,Starter,549.56,0,4
F2809,5.0,40.0,5.0,Professional,,0,6
F2810,4.0,65.0,1.0,Professional,3544.69,0,5
F2811,1.0,3.0,8.0,Starter,711.14,1,1
F2812,1.0,14.0,1.0,Professional,2600.19,1,5
F2813,11.0,74.0,4.0,Professional,3410.16,1,2
F2814,1.0,15.0,7.0,Starter,137.36,1,3
F2815,2.0,43.0,3.0,Professional,4573.92,0,5
F2816,48.0,28.0,2.0,Professional,6495.84,0,5
F2817,2.0,75.0,1.0,Professional,7104.61,0,4
F2818,1.0,0.0,6.0,Starter,1658.81,0,1
F2819,1.0,24.0,6.0,Starter,,0,3
F2820,8.0,66.0,1.0,Professional,6247.77,0,7
F2821,39.0,76.0,4.0,Enterprise,15773.05,0,9
F2822,3.0,16.0,11.0,Starter,205.57,1,8
F2823,15.0,121.0,1.0,Professional,5893.81,0,9
F2824,8.0,26.0,,Starter,1332.71,0,1
F2825,15.0,6.0,7.0,Starter,,0,3
F2826,19.0,141.0,2.0,Enterprise,24634.87,0,8
F2827,14.0,19.0,2.0,Professional,2519.8,0,5
F2828,1.0,1.0,7.0,Starter,1721.01,1,4
F2829,1.0,,6.0,Professional,5577.14,0,10
F2830,7.0,20.0,6.0,Starter,1634.46,0,1
F2831,6.0,75.0,2.0,Professional,6531.7,0,4
F2832,1.0,75.0,4.0,Professional,3436.12,0,9
F2833,1.0,19.0,8.0,Starter,241.65,1,2
F2834,13.0,0.0,10.0,Starter,435.36,1,4
F2835,19.0,53.0,3.0,Professional,2103.61,0,8
F2836,20.0,149.0,1.0,Enterprise,14572.14,0,8
F2837,21.0,133.0,3.0,Enterprise,20407.37,0,8
F2838,1.0,16.0,3.0,Starter,1822.94,1,5
F2839,7.0,63.0,2.0,Professional,7168.12,0,0
F2840,1.0,62.0,3.0,Professional,6170.9,0,5
F2841,32.0,5.0,1.0,Professional,1656.73,1,7
F2842,3.0,83.0,2.0,Professional,3719.03,1,1
F2843,24.0,116.0,1.0,Enterprise,26423.41,0,9
F2844,15.0,141.0,,Enterprise,11483.78,0,8
F2845,1.0,0.0,4.0,Professional,6707.07,1,6
F2846,4.0,96.0,4.0,Professional,7444.73,1,2
F2847,9.0,26.0,,Professional,3801.68,1,3
F2848,1.0,40.0,5.0,Starter,1441.1,0,3
F2849,34.0,107.0,3.0,Professional,2463.33,0,7
F2850,24.0,21.0,3.0,Professional,5990.31,0,1
F2851,1.0,75.0,2.0,Professional,1639.46,0,7
F2852,1.0,4.0,6.0,Starter,386.47,0,3
F2853,1.0,8.0,7.0,Starter,1448.77,0,3
F2854,20.0,101.0,0.0,Enterprise,27219.96,0,8
F2855,2.0,19.0,10.0,Starter,1318.21,1,4
F2856,5.0,63.0,3.0,Professional,4602.87,0,4
F2857,4.0,2.0,6.0,Starter,1382.33,0,5
F2858,1.0,19.0,6.0,Starter,1570.22,1,1
F2859,1.0,12.0,2.0,Starter,1936.32,1,3
F2860,13.0,0.0,7.0,Starter,1788.42,1,4
F2861,28.0,106.0,0.0,Enterprise,29452.42,0,0
F2862,3.0,31.0,2.0,Starter,1420.04,1,1
F2863,27.0,107.0,2.0,Enterprise,23502.2,0,9
F2864,4.0,9.0,9.0,Professional,2283.96,0,3
F2865,2.0,75.0,1.0,Professional,2576.12,0,5
F2866,20.0,,2.0,Professional,6831.82,0,6
F2867,16.0,60.0,3.0,Professional,6721.53,0,6
F2868,2.0,50.0,7.0,Professional,5493.98,0,8
F2869,1.0,32.0,8.0,Starter,933.8,0,3
F2870,12.0,50.0,,Professional,1669.21,0,6
F2871,36.0,85.0,2.0,Enterprise,16833.78,0,8
F2872,20.0,105.0,1.0,Enterprise,19357.27,0,9
F2873,7.0,83.0,0.0,Enterprise,21117.04,0,9
F2874,5.0,49.0,2.0,Professional,7540.61,0,6
F2875,2.0,99.0,2.0,Professional,,0,7
F2876,2.0,86.0,2.0,Professional,4872.63,0,8
F2877,14.0,,1.0,Professional,3891.49,0,8
F2878,1.0,19.0,4.0,Starter,1981.19,1,3
F2879,14.0,58.0,3.0,Professional,7102.12,0,8
F2880,1.0,5.0,4.0,Starter,933.69,0,4
F2881,1.0,17.0,4.0,Starter,1999.42,0,6
F2882,46.0,116.0,1.0,Enterprise,21879.71,0,9
F2883,13.0,22.0,8.0,Starter,417.52,1,4
F2884,1.0,3.0,9.0,Starter,1156.16,1,4
F2885,9.0,15.0,7.0,Starter,529.79,1,4
F2886,46.0,72.0,0.0,Enterprise,,0,8
F2887,7.0,63.0,1.0,Professional,7593.36,1,5
F2888,6.0,71.0,5.0,Professional,,0,5
F2889,20.0,71.0,4.0,Enterprise,15375.42,0,10
F2890,42.0,79.0,0.0,Enterprise,16015.18,0,8
F2891,1.0,2.0,8.0,Starter,231.65,1,2
F2892,5.0,50.0,10.0,Professional,3358.14,0,5
F2893,2.0,20.0,0.0,Professional,2102.06,0,8
F2894,2.0,89.0,4.0,Professional,4746.42,0,4
F2895,1.0,19.0,3.0,Starter,1445.86,1,1
F2896,42.0,137.0,1.0,Enterprise,28281.89,0,7
F2897,1.0,15.0,3.0,Professional,1886.94,0,2
F2898,1.0,27.0,6.0,Starter,745.92,0,1
